,demand,pv,buyPrice,sellPrice,SOC,posDeltaSOC,negDeltaSOC,posEInGrid,posEInPV,negEOutLocal,negEOutExport,posNetLoad,negNetLoad
2023-01-17 06:00:00,227.2,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.2,0.0
2023-01-17 06:30:00,257.79,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.79,0.0
2023-01-17 07:00:00,298.88,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.88,0.0
2023-01-17 07:30:00,376.515,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.515,0.0
2023-01-17 08:00:00,391.485,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.485,0.0
2023-01-17 08:30:00,388.61,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.61,0.0
2023-01-17 09:00:00,365.565,3.751775,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.813225,0.0
2023-01-17 09:30:00,358.98,3.751775,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.228225,0.0
2023-01-17 10:00:00,303.68,11.28245,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.39755,0.0
2023-01-17 10:30:00,329.98,11.28245,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.69755000000004,0.0
2023-01-17 11:00:00,317.12,16.98335,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.13665000000003,0.0
2023-01-17 11:30:00,357.825,16.98335,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.84164999999996,0.0
2023-01-17 12:00:00,338.305,18.65735,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.64765,0.0
2023-01-17 12:30:00,336.19,18.65735,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.53265,0.0
2023-01-17 13:00:00,330.69,17.72115,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.96885,0.0
2023-01-17 13:30:00,330.305,17.72115,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.58385,0.0
2023-01-17 14:00:00,317.44,9.8487,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.5913,0.0
2023-01-17 14:30:00,314.11,9.8487,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.2613,0.0
2023-01-17 15:00:00,320.77,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.77,0.0
2023-01-17 15:30:00,346.495,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.495,0.0
2023-01-17 16:00:00,342.015,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.015,0.0
2023-01-17 16:30:00,344.77,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.77,0.0
2023-01-17 17:00:00,317.12,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.12,0.0
2023-01-17 17:30:00,336.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0
2023-01-17 18:00:00,306.815,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.815,0.0
2023-01-17 18:30:00,295.935,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.935,0.0
2023-01-17 19:00:00,321.475,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.475,0.0
2023-01-17 19:30:00,337.855,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.855,0.0
2023-01-17 20:00:00,353.405,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.405,0.0
2023-01-17 20:30:00,332.61,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.61,0.0
2023-01-17 21:00:00,293.25,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.25,0.0
2023-01-17 21:30:00,305.79,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.79,0.0
2023-01-17 22:00:00,130.75,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.75,0.0
2023-01-17 22:30:00,113.41,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.41,0.0
2023-01-17 23:00:00,76.16,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.16,0.0
2023-01-17 23:30:00,72.065,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.065,0.0
2023-01-18 00:00:00,73.15,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15,0.0
2023-01-18 00:30:00,71.105,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.105,0.0
2023-01-18 01:00:00,71.935,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.935,0.0
2023-01-18 01:30:00,63.295,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.295,0.0
2023-01-18 02:00:00,62.785,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.785,0.0
2023-01-18 02:30:00,63.17,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.17,0.0
2023-01-18 03:00:00,63.105,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.105,0.0
2023-01-18 03:30:00,62.91,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.91,0.0
2023-01-18 04:00:00,62.655,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.655,0.0
2023-01-18 04:30:00,63.935,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.935,0.0
2023-01-18 05:00:00,73.22,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.22,0.0
2023-01-18 05:30:00,75.455,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.455,0.0
2023-01-18 06:00:00,187.135,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.135,0.0
2023-01-18 06:30:00,236.35,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.35,0.0
2023-01-18 07:00:00,267.715,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.715,0.0
2023-01-18 07:30:00,293.95,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.95,0.0
2023-01-18 08:00:00,307.585,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.585,0.0
2023-01-18 08:30:00,298.43,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.43,0.0
2023-01-18 09:00:00,283.78,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.78,0.0
2023-01-18 09:30:00,307.26,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.26,0.0
2023-01-18 10:00:00,297.41,7.6384,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.77160000000003,0.0
2023-01-18 10:30:00,296.77,7.6384,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.1316,0.0
2023-01-18 11:00:00,301.31,10.50435,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.80565,0.0
2023-01-18 11:30:00,333.31,10.50435,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.80565,0.0
2023-01-18 12:00:00,318.34,14.5111,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.8289,0.0
2023-01-18 12:30:00,308.605,14.5111,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0939,0.0
2023-01-18 13:00:00,286.21,108.52325,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.68674999999996,0.0
2023-01-18 13:30:00,280.0,108.52325,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.47674999999998,0.0
2023-01-18 14:00:00,282.88,71.452675,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.427325,0.0
2023-01-18 14:30:00,304.705,71.452675,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.25232499999998,0.0
2023-01-18 15:00:00,308.095,24.343525,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.751475,0.0
2023-01-18 15:30:00,326.975,24.343525,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.631475,0.0
2023-01-18 16:00:00,327.105,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.105,0.0
2023-01-18 16:30:00,238.785,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.785,0.0
2023-01-18 17:00:00,305.725,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.725,0.0
2023-01-18 17:30:00,319.68,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.68,0.0
2023-01-18 18:00:00,280.32,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.32,0.0
2023-01-18 18:30:00,271.68,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.68,0.0
2023-01-18 19:00:00,304.515,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.515,0.0
2023-01-18 19:30:00,278.205,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.205,0.0
2023-01-18 20:00:00,290.69,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.69,0.0
2023-01-18 20:30:00,267.39,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.39,0.0
2023-01-18 21:00:00,231.17,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.17,0.0
2023-01-18 21:30:00,243.005,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.005,0.0
2023-01-18 22:00:00,111.105,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.105,0.0
2023-01-18 22:30:00,100.675,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.675,0.0
2023-01-18 23:00:00,92.22,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.22,0.0
2023-01-18 23:30:00,90.5,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,0.0
2023-01-19 00:00:00,74.24,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.24,0.0
2023-01-19 00:30:00,72.19,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.19,0.0
2023-01-19 01:00:00,72.705,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.705,0.0
2023-01-19 01:30:00,105.79,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.79,0.0
2023-01-19 02:00:00,99.84,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84,0.0
2023-01-19 02:30:00,100.93,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.93,0.0
2023-01-19 03:00:00,100.095,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.095,0.0
2023-01-19 03:30:00,102.465,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.465,0.0
2023-01-19 04:00:00,99.84,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84,0.0
2023-01-19 04:30:00,101.885,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.885,0.0
2023-01-19 05:00:00,103.49,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.49,0.0
2023-01-19 05:30:00,106.24,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.24,0.0
2023-01-19 06:00:00,194.05,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.05,0.0
2023-01-19 06:30:00,242.94,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.94,0.0
2023-01-19 07:00:00,264.58,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.58,0.0
2023-01-19 07:30:00,281.215,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.215,0.0
2023-01-19 08:00:00,285.76,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.76,0.0
2023-01-19 08:30:00,290.045,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.045,0.0
2023-01-19 09:00:00,290.05,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.05,0.0
2023-01-19 09:30:00,300.225,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.225,0.0
2023-01-19 10:00:00,283.2,6.2651,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.93489999999997,0.0
2023-01-19 10:30:00,292.48,6.2651,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.2149,0.0
2023-01-19 11:00:00,286.015,9.696025,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.31897499999997,0.0
2023-01-19 11:30:00,303.55,9.696025,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.853975,0.0
2023-01-19 12:00:00,299.46,14.572325,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.887675,0.0
2023-01-19 12:30:00,297.725,14.572325,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.15267500000004,0.0
2023-01-19 13:00:00,312.195,117.48225,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.71275,0.0
2023-01-19 13:30:00,308.285,117.48225,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.80275000000003,0.0
2023-01-19 14:00:00,307.075,63.6244,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.45059999999998,0.0
2023-01-19 14:30:00,299.58,63.6244,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.95559999999998,0.0
2023-01-19 15:00:00,308.225,19.757075,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.46792500000004,0.0
2023-01-19 15:30:00,306.05,19.757075,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.292925,0.0
2023-01-19 16:00:00,313.725,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.725,0.0
2023-01-19 16:30:00,315.075,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.075,0.0
2023-01-19 17:00:00,329.79,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.79,0.0
2023-01-19 17:30:00,324.93,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.93,0.0
2023-01-19 18:00:00,299.585,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.585,0.0
2023-01-19 18:30:00,295.935,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.935,0.0
2023-01-19 19:00:00,310.08,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.08,0.0
2023-01-19 19:30:00,285.565,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.565,0.0
2023-01-19 20:00:00,289.345,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.345,0.0
2023-01-19 20:30:00,284.995,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.995,0.0
2023-01-19 21:00:00,278.91,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.91,0.0
2023-01-19 21:30:00,267.01,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.01,0.0
2023-01-19 22:00:00,133.44,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.44,0.0
2023-01-19 22:30:00,144.7,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.7,0.0
2023-01-19 23:00:00,82.625,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.625,0.0
2023-01-19 23:30:00,58.24,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.24,0.0
2023-01-20 00:00:00,61.25,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.25,0.0
2023-01-20 00:30:00,69.505,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.505,0.0
2023-01-20 01:00:00,71.55,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.55,0.0
2023-01-20 01:30:00,72.51,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.51,0.0
2023-01-20 02:00:00,70.915,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.915,0.0
2023-01-20 02:30:00,71.55,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.55,0.0
2023-01-20 03:00:00,70.53,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.53,0.0
2023-01-20 03:30:00,70.525,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.525,0.0
2023-01-20 04:00:00,98.88,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.88,0.0
2023-01-20 04:30:00,101.955,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.955,0.0
2023-01-20 05:00:00,105.15,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.15,0.0
2023-01-20 05:30:00,111.555,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.555,0.0
2023-01-20 06:00:00,174.335,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.335,0.0
2023-01-20 06:30:00,223.23,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.23,0.0
2023-01-20 07:00:00,262.21,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.21,0.0
2023-01-20 07:30:00,276.16,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.16,0.0
2023-01-20 08:00:00,287.68,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.68,0.0
2023-01-20 08:30:00,306.815,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.815,0.0
2023-01-20 09:00:00,300.03,4.822825,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.20717499999995,0.0
2023-01-20 09:30:00,296.58,4.822825,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.75717499999996,0.0
2023-01-20 10:00:00,292.35,40.807625,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.54237500000002,0.0
2023-01-20 10:30:00,273.73,40.807625,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.92237500000002,0.0
2023-01-20 11:00:00,312.0,147.9165,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0835,0.0
2023-01-20 11:30:00,292.415,147.9165,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.4985,0.0
2023-01-20 12:00:00,279.485,95.75125,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.73375000000001,0.0
2023-01-20 12:30:00,281.54,95.75125,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.78875000000002,0.0
2023-01-20 13:00:00,284.605,50.752425,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.852575,0.0
2023-01-20 13:30:00,283.52,50.752425,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.76757499999997,0.0
2023-01-20 14:00:00,283.075,67.985325,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.089675,0.0
2023-01-20 14:30:00,283.84,67.985325,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.854675,0.0
2023-01-20 15:00:00,289.34,17.760675,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.579325,0.0
2023-01-20 15:30:00,292.355,17.760675,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.594325,0.0
2023-01-20 16:00:00,296.445,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.445,0.0
2023-01-20 16:30:00,279.105,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.105,0.0
2023-01-20 17:00:00,317.12,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.12,0.0
2023-01-20 17:30:00,328.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0
2023-01-20 18:00:00,350.21,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.21,0.0
2023-01-20 18:30:00,354.815,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.815,0.0
2023-01-20 19:00:00,357.95,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.95,0.0
2023-01-20 19:30:00,346.945,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.945,0.0
2023-01-20 20:00:00,336.195,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.195,0.0
2023-01-20 20:30:00,345.535,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.535,0.0
2023-01-20 21:00:00,355.005,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.005,0.0
2023-01-20 21:30:00,312.195,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.195,0.0
2023-01-20 22:00:00,200.125,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.125,0.0
2023-01-20 22:30:00,148.1,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.1,0.0
2023-01-20 23:00:00,124.16,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.16,0.0
2023-01-20 23:30:00,125.695,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.695,0.0
2023-01-21 00:00:00,123.2,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.2,0.0
2023-01-21 00:30:00,114.685,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.685,0.0
2023-01-21 01:00:00,115.01,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.01,0.0
2023-01-21 01:30:00,117.89,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.89,0.0
2023-01-21 02:00:00,113.15,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.15,0.0
2023-01-21 02:30:00,115.2,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.2,0.0
2023-01-21 03:00:00,117.31,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.31,0.0
2023-01-21 03:30:00,115.01,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.01,0.0
2023-01-21 04:00:00,114.24,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.24,0.0
2023-01-21 04:30:00,117.375,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.375,0.0
2023-01-21 05:00:00,117.635,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.635,0.0
2023-01-21 05:30:00,117.63,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.63,0.0
2023-01-21 06:00:00,106.305,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.305,0.0
2023-01-21 06:30:00,123.325,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.325,0.0
2023-01-21 07:00:00,164.1,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.1,0.0
2023-01-21 07:30:00,240.255,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.255,0.0
2023-01-21 08:00:00,343.55,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.55,0.0
2023-01-21 08:30:00,361.795,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.795,0.0
2023-01-21 09:00:00,347.005,11.8327,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.1723,0.0
2023-01-21 09:30:00,320.515,11.8327,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6823,0.0
2023-01-21 10:00:00,335.805,23.3058,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.49920000000003,0.0
2023-01-21 10:30:00,323.715,23.3058,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.4092,0.0
2023-01-21 11:00:00,325.44,41.407475,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.032525,0.0
2023-01-21 11:30:00,326.72,41.407475,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.31252500000005,0.0
2023-01-21 12:00:00,335.87,53.52925,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.34075,0.0
2023-01-21 12:30:00,312.13,53.52925,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.60075,0.0
2023-01-21 13:00:00,330.495,43.558875,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.936125,0.0
2023-01-21 13:30:00,320.125,43.558875,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.566125,0.0
2023-01-21 14:00:00,321.09,47.539275,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.55072499999994,0.0
2023-01-21 14:30:00,315.07,47.539275,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.53072499999996,0.0
